Date,Country/Location,Rating,Author,Title,Body,Image links,Image Video Links,Verified Purchase,URL,Helpful count,Variation information,Styles,
09/04/2022,Canada,3,Madiha gul,I am not satisfied 😕,Is very Pricey🤭 lightweightsize is good for a small car. I didn't like it because Umbrella 🌂 Had broken in one use😩,,,TRUE,,1,B07GGHVL64,Color: Blue,
09/03/2022,Canada,5,Wendy Cumming,Better than Umbrollers,"Purchased this as a quick, light option for when my granddaughter visits. Umbrollers are too lightweight and not supportive/comfy enough for baby - but this stroller offers many of the expensive options at a very affordable price. Reclines, great harness, ample sunshade, cup holder included, easy to fold, small enough for my hall closet or trunk but big enough for baby/toddler. Great value.",,,TRUE,,1,B07GGHVL64,Color: Blue,
09/01/2022,Canada,5,NewMommy2018,Great value for money,This product is very lightweight and easy to carry/ fold for travel. We used it for our 4-year old during a trip out of town coz we didn’t want to take her larger stroller. It provided very useful. The only thing is if your little one is taller than average their legs will be a little bent when using the footrest - which didn’t seem to bother our daughter,,,TRUE,,0,B07GGHVL64,Color: Blue,
08/28/2022,Canada,1,Paige Snelgrove,not as safe as I thought…,I bought this stroller for my 2 year old son and within a month the structure of the stroller started to deform and it tried FOLDING with my son in the stroller. He is not even close to the weight maximum. I should’ve just gotten my money back….,,,TRUE,,0,B07GGHVL64,Color: Blue,
08/25/2022,Canada,5,Ginette L.,"Belle qualité pour le prix , très satisfaite",Bien fait et facile à fermer,,,TRUE,,0,B07SRVB6T6,Color: Pink/Black,
08/24/2022,Canada,1,S.S,Keeps folding on self,"Update: my child is 35 pounds. The instructions say it can handle up to 45 pounds. The stroller keeps folding on itself when she sits in it, the latch no longer works. Useless stroller in 10 uses. Please save your money and look for a different stroller.Unfortunately the stroller isn't very well padded or structured. Toddler is really uncomfortable and hates being in it, for reference we use the uppababy but the stroller is obviously more bulky and heavier, but my toddler can stand being seated in it for several hours at a time. My toddler can barely stand 10 minutes and is constantly readjusting, I think it's basically because there's no support or structure to the seat.",,,TRUE,,0,B07GGHVL64,Color: Blue,
08/23/2022,Canada,1,Patricia L.,Dont waste your money,Dont waste your money. The quality of this product is awful. The handle foam is cracked and we barely used it. Its tiny and poor quality all around.,,,TRUE,,0,B07P1YSC18,Color: Gray,
08/21/2022,Canada,5,Élisabeth Hétu,Pratique et facile,Poussette très pratique ! Utilisée avec mon bébé de 7 mois et il l'adore ! Il peut voir partout ! Très portative se plis à une main et se depuis à une main !,,,TRUE,,0,B07GGHVL64,Color: Blue,
08/20/2022,Canada,1,shillinder sahota,Unsafe,It folds while baby in stroller,,,TRUE,,0,B07GGHVL64,Color: Blue,
08/19/2022,Canada,1,John,Would not order,The product is not suitable if you plan to use it a lot.The wheels were damaged.,,,TRUE,,0,B07GGHVL64,Color: Blue,
08/17/2022,Canada,5,Peter C.,Great bang for your buck,"Everything is as advertised; so far so good. Wish unlocking the mechanism to fold the stroller back up was a bit easier, but once you figure out the workings of that clip, it’s easy to maneuver. Happy with the purchase so far.",,,TRUE,,0,B07GGHVL64,Color: Blue,
08/16/2022,Canada,4,Rebecca,Good,I needed something small enough to fit in my mini and good enough quality.,,,TRUE,,0,B07GGHVL64,Color: Blue,
08/15/2022,Canada,5,C,Damage handle,I got mine but the handle is damage so disappointed i just open it few days ago i saw it yesterday :( but i really like it,https://m.media-amazon.com/images/I/617M-SLNsnL._SY1600.jpg,,TRUE,,0,B07GGHVL64,Color: Blue,
08/13/2022,Canada,2,Cathy,Pas très satisfait,Pas très pratique. La paravent se détache facilement et peut même blesser. Je ne recommande pas vraiment.,,,TRUE,,0,B07P1YSC18,Color: Gray,
08/12/2022,Canada,4,Cindy,Good for the price,Good purchase for the price. I wanted something lightweight to keep in the car and this one is perfect for that. Quality of the product is ok.,,,TRUE,,0,B07GGHVL64,Color: Blue,
08/11/2022,Canada,2,CC,You get what you pay for. Not great.,"This was the cheapest travel stroller I could get in a pinch. The price was great, but unfortunately the product was not. I have other products from this brand and have loved them, so was shocked I didn’t like this one. The wheels don’t turn on the back so you physically have to lift the stroller to pivot. One side of the alignment is slightly higher and one of the wheels isn’t level with the ground. The most frustrating thing is collapsing it. It’s this tiny little button on the steel frame that you can’t even press with just your foot. You need to get down and use both hands. Impossible to collapse with sandals on in the summer. My kid also leans right out of it. The straps aren’t super restricting, which isn’t the best safety wise. Save yourself the hassle and spend an extra hundred dollars or so to get a better travel system.",,,TRUE,,0,B07GGHVL64,Color: Blue,
08/10/2022,Canada,5,Dugas Louis,il est super,"il est léger, facile a fermer et a ouvrir et confortable. pour le prix c'est un trés bon achat.",,,TRUE,,0,B07GGHVL64,Color: Blue,
08/07/2022,Canada,3,Soumaya Seghir,Pas mal,C'est une bonne poussette mais trop petite pour ma fille,,,TRUE,,0,B07P1YSC18,Color: Gray,
08/04/2022,Canada,3,Juliana,Not as good as I thought,"The stroller is lightweight as announced, but the canopy has a hole/ is ripped and one of the front wheels doesn't work properly. Not worthy! I didn't return only because it was a last minute purchase for a trip",,,TRUE,,1,B07GGHVL64,Color: Blue,
08/01/2022,Canada,5,Jess,Excellent stroller,I was worried about a prior review about the steering being difficult. You have to unlock the front wheels also. I bought this stroller to take down to a waterfront festival and a big portion was on grass....absolutely no issues with steering or getting stuck... Perfect little stroller,,,TRUE,,0,B07GGHVL64,Color: Blue,
07/26/2022,Canada,2,Amy Brown,Great until it broke,I used this a handful of times with my daughter. Used with my 6 month old son the other day and it broke and collapsed on him. Used maybe 10 times for a few mins each time. Not well made,,,TRUE,,0,B07GGHVL64,Color: Blue,
07/26/2022,Canada,1,Sneakyd33,Missing the sun shade,Stroller came missing the sun canopy — which is the main reason I bought this stroller!!!,,,TRUE,,0,B07GGHVL64,Color: Blue,
07/25/2022,Canada,5,Baljit Rehal,Excellent product at reasonable price,Great stroller.. higher than other umbrella strollers,,,TRUE,,0,B07GGHVL64,Color: Blue,
07/20/2022,Canada,1,M.L,Cheap plastic wheels,The handle grip is not aligned and will not move into place.the wheels are made from cheap plastic looks worn and hard to make turns . Will be returning.,https://m.media-amazon.com/images/I/61+ePUP8kLL._SY1600.jpg,,TRUE,,0,B07GGHVL64,Color: Blue,
07/20/2022,Canada,5,gabriella,bon achat,"Bon achat rapport qualité prix, se met facilement dans la voiture et prend peu de place. très satisfaite.",,,TRUE,,0,B07GGHVL64,Color: Blue,
07/17/2022,Canada,5,Victoria,Absolutely must for travelling!,"Bought this for our first plane ride with our daughter. She’s 2 and it was fantastic! Super light weight, easy to fold/unfold and easy to maneuver. It wasn’t until the end of the trip that I realized the front wheels were locked (that’s on me). Once I unlocked them the stroller was perfect! HIGHLY RECOMMEND GETTING IT!",,,TRUE,,0,B07GGHVL64,Color: Blue,
07/16/2022,Canada,3,Daniel,Cute stroller but…,Returning this unfortunatelyPros:LightEasily foldsCup holders!!Cons:Collapsed in on my son every time we used itWheels aren’t levelDoes not turn easily/smoothly,,,TRUE,,0,B07GGHVL64,Color: Blue,
07/16/2022,Canada,4,Mariiiie,Pratique mais un peu basse,"Parfaite pour voyager ou les transports, mais peut-être un peu basse pour les personnes plutôt grandes.",,,TRUE,,0,B07GGHVL64,Color: Blue,
07/14/2022,Canada,1,Christian,Très dessus de l’achat. Boîte ouverte en très mauvais état,"La poussette était dans un piteux état lorsque j’ai ouvert le carton: sale, déchiré, usé.","https://m.media-amazon.com/images/I/71JPjeOCjQL._SY1600.jpg, https://m.media-amazon.com/images/I/71L5qTMQeBL._SY1600.jpg, https://m.media-amazon.com/images/I/71aNTOCV6kL._SY1600.jpg, https://m.media-amazon.com/images/I/81MGAvlErNL._SY1600.jpg",,TRUE,,0,B07GGHVL64,Color: Blue,
07/14/2022,Canada,2,Rama,Roule très mal,Je suis déçu de cet achat. La poussette roule très mal et surtout tourne très difficilement!Sinon elle est légère et se plie et déplie facilement,,,TRUE,,0,B07GGHVL64,Color: Blue,
07/12/2022,Canada,5,Meredith,Great for Travel,"This stroller is very good value. It is cheap and light. When travelling, the lighter the better. We have used it for weeks and it effectively maneuvers cobblestone streets. It is not very fancy but is comfortable and easy to push. It is very light and has a good suncover.",,,TRUE,,0,B07P1YSC18,Color: Gray,
07/12/2022,Canada,3,Nina,Good but not the best!,These strollers aren’t bad but three major downsides are:1. Sun cover thing keeps falling off.2. Back support is terrible. Baby literally caves in.3. Storage basket is super hard to reach into and to store basically anything.Otherwise works great!,,,TRUE,,0,B07P1YSC18,Color: Gray,
07/11/2022,Canada,5,Cassandra Cornish,Love it,Highly recommends this stroller I absolutely love everything about it it’s perfect for my 2 year old!,,,TRUE,,0,B07GGHVL64,Color: Blue,
07/11/2022,Canada,2,Amazon Customer,Light weight but not durable,Wheels kept getting stuck and didn’t turn. Where is smooth so doesn’t grip with some flooring and ground,,,TRUE,,0,B07P1YSC18,Color: Gray,
07/09/2022,Canada,5,M-J,Bon produit,"Facile a plier, le conduit bien, est a bonne hauteur. Jadore le fait qu elle a un petit sac integre avec un support a gobelet super pratique. Elle rentre bien dans un petit coffreRole bien; sur le sable, en magasin ou sur le trottoire.",,,TRUE,,0,B07P1YSC18,Color: Gray,
07/04/2022,Canada,4,Kimberly Andersen,Very durable,"Loved that’s it’s light for travelling. Make sure you check the stroller for damages. Part of the wheel was broken. Call the phone number and they’re sending me out a replacement part, other than that a great packable stroller.",,,TRUE,,0,B07P1YSC18,Color: Gray,
06/29/2022,Canada,5,Amazon Customer,Light & Perfect,Exceeded my expectations. 🥰,,,TRUE,,0,B07P1YSC18,Color: Gray,
06/29/2022,Canada,4,Laurie P.,Easy to put together,For the price ..very good value..even with two cup holders and a cell phone holder..very helpful.,,,TRUE,,0,B07P1YSC18,Color: Gray,
06/26/2022,Canada,5,Renata,Great lightweight stroller for its price,It was super easy to put together it pushes well and it seems very safe and secure my daughter is 9 months old and she’s pretty long in my opinion and this strollers on the small side but it’ll be great for a few months perfect for the summer and it’s cheap so I like this product !,,,TRUE,,0,B07SRVB6T6,Color: Pink/Black,
06/26/2022,Canada,5,Amazon Customer,Good second stroller in the car,Its good to have this stroller as second stroller in the car. It not take that much room. It's easy to assemble.,,,TRUE,,0,B07P1YSC18,Color: Gray,
06/23/2022,Canada,5,Nicole baynham,I love it!,It’s super lightweight to bring along when needed to the mall in the car or just to the bus stop for my oldest :),,,TRUE,,0,B07P1YSC18,Color: Gray,
06/20/2022,Canada,4,Cliente,Très pratique,Très agréablement surpris de la qualité très pratique très satisfaite du produit et du prix,,,TRUE,,0,B07P1YSC18,Color: Gray,
06/20/2022,Canada,3,Nish,Overall liked the stroller but came with a defect,"It’s nice and easy to open and close. It’s light weight, everything seemed perfectly good when I assembled it. One of the front wheel does not touch the ground. The stroller runs only on three wheels( both back wheels and one front wheel) front wheel is in air does not touch the floor. Although everything is aligned correctly. Probably a wheel manufacturing defect.",,,TRUE,,1,B07P1YSC18,Color: Gray,
06/15/2022,Canada,2,Megan Parry,Very cheaply made …,Certainly not happy with this product… first of all it came with the sunshade portion damaged and bent. Second it is just very cheap. The seat is very small for my 25lbs 2 year old.,,,TRUE,,0,B07P1YSC18,Color: Gray,
06/13/2022,Canada,5,iam.mai,Love everything about this stroller,"I was looking for a lightweight stroller I could bring when we fly to Toronto. And I found this. Very satisfied with it. It doesn't seem flimsy. My 6 month old daughter was also very comfortable while on it. The straps were adjustable, and I love the harness. Makes it safer for my baby.",,,TRUE,,0,B07P1YSC18,Color: Gray,
06/11/2022,Canada,2,Amazon Customer,Hoped for better,"At first, I thought this would be great because of the fact that it's one of the few light weight strollers with cupholders and under basket with a good price however, disappointed. The front wheels would not roll properly and the steering was difficult. When I put my son in, the back was very flimsy and didn't provide much support. From the photo, I thought the canopy provided more shade but it was much smaller than I expected. Returned the same day as delivery.",,,TRUE,,0,B07P1YSC18,Color: Gray,
